Unnamed: 0,Unnamed: 0.1,Date,Price,Open,High,Low,Vol,Change,prev_change,day,month,year,weekday,quarter,change_class,kfold
705,706,2013-03-14,14536.0,14456.0,14536.0,14456.0,117.4,0.58,-0.17,14,3,2013,3,1,0,1
706,707,2013-03-13,14456.0,14450.0,14470.0,14410.0,83.94,0.04,0.58,13,3,2013,2,1,0,1
707,708,2013-03-12,14450.0,14450.0,14480.0,14420.0,102.1,0.02,0.04,12,3,2013,1,1,0,1
708,709,2013-03-11,14450.0,14400.0,14450.0,14376.0,94.9,0.35,0.02,11,3,2013,0,1,0,1
709,710,2013-03-08,14400.0,14330.0,14420.0,14330.0,115.6,0.47,0.35,8,3,2013,4,1,0,1
710,711,2013-03-07,14330.0,14296.0,14350.0,14296.0,117.06,0.23,0.47,7,3,2013,3,1,0,1
711,712,2013-03-06,14296.0,14260.0,14320.0,14260.0,116.5,0.3,0.23,6,3,2013,2,1,0,1
712,713,2013-03-05,14260.0,14130.0,14290.0,14130.0,112.1,0.89,0.3,5,3,2013,1,1,0,1
713,714,2013-03-04,14130.0,14090.0,14130.0,14030.0,110.8,0.27,0.89,4,3,2013,0,1,0,1
714,715,2013-03-01,14090.0,14056.0,14104.0,13940.0,125.94,0.25,0.27,1,3,2013,4,1,0,1
715,716,2013-02-28,14056.0,14070.0,14150.0,14050.0,177.1,-0.15,0.25,28,2,2013,3,1,0,1
716,717,2013-02-27,14070.0,13900.0,14104.0,13880.0,107.0,1.26,-0.15,27,2,2013,2,1,1,1
717,718,2013-02-26,13900.0,13784.0,13920.0,13784.0,132.6,0.84,1.26,26,2,2013,1,1,0,1
718,719,2013-02-25,13784.0,14000.0,14080.0,13784.0,152.2,-1.55,0.84,25,2,2013,0,1,0,1
719,720,2013-02-22,14000.0,13880.0,14000.0,13880.0,139.9,0.86,-1.55,22,2,2013,4,1,0,1
720,721,2013-02-21,13880.0,13930.0,13930.0,13830.0,131.4,-0.34,0.86,21,2,2013,3,1,0,1
721,722,2013-02-20,13930.0,14030.0,14056.0,13920.0,138.5,-0.77,-0.34,20,2,2013,2,1,0,1
722,723,2013-02-19,14030.0,13980.0,14050.0,13976.0,136.4,0.39,-0.77,19,2,2013,1,1,0,1
723,724,2013-02-15,13980.0,13976.0,14000.0,13900.0,195.6,0.06,0.39,15,2,2013,4,1,0,1
724,725,2013-02-14,13976.0,13980.0,13990.0,13920.0,114.8,-0.07,0.06,14,2,2013,3,1,0,1
725,726,2013-02-13,13980.0,14020.0,14030.0,13944.0,130.5,-0.26,-0.07,13,2,2013,2,1,0,1
726,727,2013-02-12,14020.0,13970.0,14040.0,13970.0,117.2,0.34,-0.26,12,2,2013,1,1,0,1
727,728,2013-02-11,13970.0,13990.0,13990.0,13944.0,75.06,-0.16,0.34,11,2,2013,0,1,0,1
728,729,2013-02-08,13990.0,13944.0,14024.0,13944.0,99.9,0.35,-0.16,8,2,2013,4,1,0,1
729,730,2013-02-07,13944.0,13980.0,13990.0,13860.0,118.5,-0.3,0.35,7,2,2013,3,1,0,1
730,731,2013-02-06,13980.0,13976.0,13990.0,13910.0,127.56,0.05,-0.3,6,2,2013,2,1,0,1
731,732,2013-02-05,13976.0,13880.0,14020.0,13880.0,134.4,0.71,0.05,5,2,2013,1,1,0,1
732,733,2013-02-04,13880.0,14010.0,14010.0,13864.0,130.4,-0.93,0.71,4,2,2013,0,1,0,1
733,734,2013-02-01,14010.0,13864.0,14020.0,13864.0,128.4,1.08,-0.93,1,2,2013,4,1,1,1
734,735,2013-01-31,13864.0,13910.0,13944.0,13864.0,142.6,-0.36,1.08,31,1,2013,3,1,0,1
735,736,2013-01-30,13910.0,13950.0,13970.0,13896.0,117.2,-0.32,-0.36,30,1,2013,2,1,0,1
736,737,2013-01-29,13950.0,13880.0,13970.0,13880.0,108.25,0.52,-0.32,29,1,2013,1,1,0,1
737,738,2013-01-28,13880.0,13896.0,13910.0,13864.0,113.56,-0.1,0.52,28,1,2013,0,1,0,1
738,739,2013-01-25,13896.0,13820.0,13896.0,13820.0,130.2,0.51,-0.1,25,1,2013,4,1,0,1
739,740,2013-01-24,13820.0,13780.0,13880.0,13780.0,124.75,0.33,0.51,24,1,2013,3,1,0,1
740,741,2013-01-23,13780.0,13710.0,13790.0,13710.0,104.5,0.49,0.33,23,1,2013,2,1,0,1
741,742,2013-01-22,13710.0,13650.0,13710.0,13624.0,144.2,0.46,0.49,22,1,2013,1,1,0,1
742,743,2013-01-18,13650.0,13600.0,13650.0,13570.0,261.0,0.39,0.46,18,1,2013,4,1,0,1
743,744,2013-01-17,13600.0,13510.0,13630.0,13510.0,183.9,0.63,0.39,17,1,2013,3,1,0,1
744,745,2013-01-16,13510.0,13540.0,13540.0,13470.0,118.56,-0.17,0.63,16,1,2013,2,1,0,1
745,746,2013-01-15,13540.0,13500.0,13544.0,13450.0,102.25,0.2,-0.17,15,1,2013,1,1,0,1
746,747,2013-01-14,13500.0,13490.0,13520.0,13460.0,118.44,0.14,0.2,14,1,2013,0,1,0,1
747,748,2013-01-11,13490.0,13470.0,13496.0,13440.0,119.2,0.13,0.14,11,1,2013,4,1,0,1
748,749,2013-01-10,13470.0,13390.0,13480.0,13384.0,133.5,0.6,0.13,10,1,2013,3,1,0,1
749,750,2013-01-09,13390.0,13330.0,13416.0,13330.0,123.06,0.46,0.6,9,1,2013,2,1,0,1
750,751,2013-01-08,13330.0,13380.0,13380.0,13300.0,129.6,-0.41,0.46,8,1,2013,1,1,0,1
751,752,2013-01-07,13384.0,13440.0,13440.0,13340.0,113.1,-0.38,-0.41,7,1,2013,0,1,0,1
752,753,2013-01-04,13430.0,13390.0,13450.0,13380.0,107.56,0.33,-0.38,4,1,2013,4,1,0,1
753,754,2013-01-03,13390.0,13416.0,13430.0,13360.0,129.6,-0.16,0.33,3,1,2013,3,1,0,1
754,755,2013-01-02,13416.0,13100.0,13416.0,13100.0,161.4,2.35,-0.16,2,1,2013,2,1,1,1
755,756,2012-12-31,13100.0,12936.0,13110.0,12880.0,145.8,1.28,2.35,31,12,2012,0,4,1,1
756,757,2012-12-28,12936.0,13096.0,13096.0,12930.0,86.0,-1.21,1.28,28,12,2012,4,4,0,1
757,758,2012-12-27,13096.0,13110.0,13144.0,12970.0,100.2,-0.14,-1.21,27,12,2012,3,4,0,1
758,759,2012-12-26,13110.0,13140.0,13176.0,13080.0,79.44,-0.19,-0.14,26,12,2012,2,4,0,1
759,760,2012-12-24,13140.0,13190.0,13190.0,13130.0,47.72,-0.39,-0.19,24,12,2012,0,4,0,1
760,761,2012-12-21,13190.0,13310.0,13310.0,13120.0,413.2,-0.91,-0.39,21,12,2012,4,4,0,1
761,762,2012-12-20,13310.0,13250.0,13310.0,13220.0,119.8,0.45,-0.91,20,12,2012,3,4,0,1
762,763,2012-12-19,13250.0,13350.0,13360.0,13250.0,149.0,-0.74,0.45,19,12,2012,2,4,0,1
763,764,2012-12-18,13350.0,13240.0,13370.0,13230.0,152.9,0.87,-0.74,18,12,2012,1,4,0,1
764,765,2012-12-17,13230.0,13140.0,13250.0,13140.0,143.0,0.76,0.87,17,12,2012,0,4,0,1
765,766,2012-12-14,13140.0,13170.0,13190.0,13120.0,117.6,-0.27,0.76,14,12,2012,4,4,0,1
766,767,2012-12-13,13170.0,13240.0,13260.0,13144.0,101.2,-0.56,-0.27,13,12,2012,3,4,0,1
767,768,2012-12-12,13250.0,13250.0,13330.0,13224.0,127.5,-0.02,-0.56,12,12,2012,2,4,0,1
768,769,2012-12-11,13250.0,13170.0,13304.0,13170.0,124.5,0.6,-0.02,11,12,2012,1,4,0,1
769,770,2012-12-10,13170.0,13150.0,13190.0,13140.0,118.5,0.11,0.6,10,12,2012,0,4,0,1
770,771,2012-12-07,13150.0,13070.0,13160.0,13070.0,124.1,0.62,0.11,7,12,2012,4,4,0,1
771,772,2012-12-06,13070.0,13020.0,13080.0,13010.0,116.9,0.3,0.62,6,12,2012,3,4,0,1
772,773,2012-12-05,13030.0,12950.0,13090.0,12920.0,161.2,0.64,0.3,5,12,2012,2,4,0,1
773,774,2012-12-04,12950.0,12970.0,13020.0,12940.0,125.3,-0.11,0.64,4,12,2012,1,4,0,1
774,775,2012-12-03,12970.0,13020.0,13090.0,12960.0,112.9,-0.46,-0.11,3,12,2012,0,4,0,1
775,776,2012-11-30,13020.0,13020.0,13060.0,12990.0,171.1,0.03,-0.46,30,11,2012,4,4,0,1
776,777,2012-11-29,13020.0,12980.0,13064.0,12960.0,113.6,0.28,0.03,29,11,2012,3,4,0,1
777,778,2012-11-28,12984.0,12870.0,12990.0,12770.0,131.0,0.83,0.28,28,11,2012,2,4,0,1
778,779,2012-11-27,12880.0,12960.0,12984.0,12870.0,117.9,-0.69,0.83,27,11,2012,1,4,0,1
779,780,2012-11-26,12970.0,13010.0,13010.0,12904.0,114.4,-0.33,-0.69,26,11,2012,0,4,0,1
780,781,2012-11-23,13010.0,12830.0,13010.0,12830.0,61.12,1.35,-0.33,23,11,2012,4,4,1,1
781,782,2012-11-21,12840.0,12790.0,12850.0,12780.0,97.3,0.38,1.35,21,11,2012,2,4,0,1
782,783,2012-11-20,12790.0,12790.0,12810.0,12700.0,134.1,-0.06,0.38,20,11,2012,1,4,0,1
783,784,2012-11-19,12790.0,12590.0,12800.0,12590.0,136.9,1.65,-0.06,19,11,2012,0,4,1,1
784,785,2012-11-16,12590.0,12540.0,12610.0,12470.0,197.1,0.37,1.65,16,11,2012,4,4,0,1
785,786,2012-11-15,12540.0,12570.0,12600.0,12500.0,129.1,-0.23,0.37,15,11,2012,3,4,0,1
786,787,2012-11-14,12570.0,12744.0,12800.0,12540.0,162.1,-1.45,-0.23,14,11,2012,2,4,0,1
787,788,2012-11-13,12760.0,12810.0,12900.0,12750.0,142.2,-0.46,-1.45,13,11,2012,1,4,0,1
788,789,2012-11-12,12820.0,12820.0,12860.0,12780.0,62.38,0.0,-0.46,12,11,2012,0,4,0,1
789,790,2012-11-09,12820.0,12810.0,12890.0,12744.0,131.6,0.03,0.0,9,11,2012,4,4,0,1
790,791,2012-11-08,12810.0,12936.0,12984.0,12810.0,138.4,-0.94,0.03,8,11,2012,3,4,0,1
791,792,2012-11-07,12936.0,13230.0,13230.0,12880.0,164.2,-2.36,-0.94,7,11,2012,2,4,0,1
792,793,2012-11-06,13250.0,13110.0,13290.0,13110.0,105.7,1.02,-2.36,6,11,2012,1,4,1,1
793,794,2012-11-05,13110.0,13096.0,13144.0,13040.0,95.4,0.15,1.02,5,11,2012,0,4,0,1
794,795,2012-11-02,13096.0,13230.0,13290.0,13080.0,137.6,-1.05,0.15,2,11,2012,4,4,0,1
795,796,2012-11-01,13230.0,13096.0,13270.0,13096.0,140.5,1.04,-1.05,1,11,2012,3,4,1,1
796,797,2012-10-31,13096.0,13100.0,13190.0,13060.0,138.1,-0.08,1.04,31,10,2012,2,4,0,1
797,798,2012-10-26,13100.0,13100.0,13150.0,13040.0,134.6,0.03,-0.08,26,10,2012,4,4,0,1
798,799,2012-10-25,13100.0,13080.0,13170.0,13040.0,114.56,0.2,0.03,25,10,2012,3,4,0,1
799,800,2012-10-24,13080.0,13100.0,13150.0,13064.0,110.7,-0.19,0.2,24,10,2012,2,4,0,1
800,801,2012-10-23,13100.0,13340.0,13340.0,13080.0,122.25,-1.82,-0.19,23,10,2012,1,4,0,1
801,802,2012-10-22,13340.0,13340.0,13370.0,13230.0,121.9,0.02,-1.82,22,10,2012,0,4,0,1
802,803,2012-10-19,13340.0,13544.0,13544.0,13310.0,239.1,-1.52,0.02,19,10,2012,4,4,0,1
803,804,2012-10-18,13550.0,13550.0,13590.0,13510.0,128.4,-0.06,-1.52,18,10,2012,3,4,0,1
804,805,2012-10-17,13560.0,13540.0,13560.0,13470.0,135.6,0.04,-0.06,17,10,2012,2,4,0,1
805,806,2012-10-16,13550.0,13420.0,13560.0,13420.0,113.44,0.95,0.04,16,10,2012,1,4,0,1
806,807,2012-10-15,13420.0,13330.0,13440.0,13330.0,114.9,0.72,0.95,15,10,2012,0,4,0,1
807,808,2012-10-12,13330.0,13330.0,13400.0,13300.0,113.75,0.02,0.72,12,10,2012,4,4,0,1
808,809,2012-10-11,13330.0,13340.0,13430.0,13330.0,86.6,-0.14,0.02,11,10,2012,3,4,0,1
809,810,2012-10-10,13340.0,13470.0,13480.0,13330.0,101.1,-0.95,-0.14,10,10,2012,2,4,0,1
810,811,2012-10-09,13470.0,13580.0,13590.0,13470.0,103.6,-0.81,-0.95,9,10,2012,1,4,0,1
811,812,2012-10-08,13580.0,13610.0,13610.0,13550.0,71.3,-0.19,-0.81,8,10,2012,0,4,0,1
812,813,2012-10-05,13610.0,13570.0,13660.0,13570.0,115.5,0.26,-0.19,5,10,2012,4,4,0,1
813,814,2012-10-04,13576.0,13496.0,13590.0,13496.0,106.4,0.6,0.26,4,10,2012,3,4,0,1
814,815,2012-10-03,13496.0,13480.0,13540.0,13440.0,103.9,0.09,0.6,3,10,2012,2,4,0,1
815,816,2012-10-02,13480.0,13510.0,13570.0,13420.0,90.75,-0.24,0.09,2,10,2012,1,4,0,1
816,817,2012-10-01,13510.0,13440.0,13600.0,13440.0,106.1,0.58,-0.24,1,10,2012,0,4,0,1
817,818,2012-09-28,13440.0,13490.0,13490.0,13370.0,147.0,-0.36,0.58,28,9,2012,4,3,0,1
818,819,2012-09-27,13490.0,13416.0,13520.0,13416.0,114.0,0.54,-0.36,27,9,2012,3,3,0,1
819,820,2012-09-26,13416.0,13460.0,13480.0,13410.0,124.4,-0.33,0.54,26,9,2012,2,3,0,1
820,821,2012-09-25,13460.0,13560.0,13624.0,13460.0,138.6,-0.75,-0.33,25,9,2012,1,3,0,1
821,822,2012-09-24,13560.0,13576.0,13600.0,13520.0,120.4,-0.15,-0.75,24,9,2012,0,3,0,1
822,823,2012-09-21,13576.0,13600.0,13650.0,13570.0,429.5,-0.13,-0.15,21,9,2012,4,3,0,1
823,824,2012-09-20,13600.0,13576.0,13600.0,13500.0,117.94,0.14,-0.13,20,9,2012,3,3,0,1
824,825,2012-09-19,13576.0,13570.0,13624.0,13560.0,116.2,0.1,0.14,19,9,2012,2,3,0,1
825,826,2012-09-18,13570.0,13550.0,13580.0,13520.0,120.75,0.09,0.1,18,9,2012,1,3,0,1
826,827,2012-09-17,13550.0,13590.0,13590.0,13530.0,128.0,-0.3,0.09,17,9,2012,0,3,0,1
827,828,2012-09-14,13590.0,13544.0,13656.0,13540.0,185.1,0.4,-0.3,14,9,2012,4,3,0,1
828,829,2012-09-13,13540.0,13330.0,13576.0,13330.0,151.8,1.55,0.4,13,9,2012,3,3,1,1
829,830,2012-09-12,13336.0,13320.0,13380.0,13320.0,111.5,0.07,1.55,12,9,2012,2,3,0,1
830,831,2012-09-11,13320.0,13256.0,13350.0,13256.0,104.94,0.52,0.07,11,9,2012,1,3,0,1
831,832,2012-09-10,13256.0,13310.0,13330.0,13250.0,123.8,-0.39,0.52,10,9,2012,0,3,0,1
832,833,2012-09-07,13304.0,13290.0,13320.0,13260.0,142.2,0.11,-0.39,7,9,2012,4,3,0,1
833,834,2012-09-06,13300.0,13050.0,13300.0,13050.0,128.6,1.87,0.11,6,9,2012,3,3,1,1
834,835,2012-09-05,13050.0,13040.0,13096.0,13016.0,92.56,0.09,1.87,5,9,2012,2,3,0,1
835,836,2012-09-04,13030.0,13096.0,13096.0,12980.0,103.94,-0.42,0.09,4,9,2012,1,3,0,1
836,837,2012-08-31,13090.0,13000.0,13150.0,13000.0,119.75,0.69,-0.42,31,8,2012,4,3,0,1
837,838,2012-08-30,13000.0,13100.0,13100.0,12980.0,90.0,-0.81,0.69,30,8,2012,3,3,0,1
838,839,2012-08-29,13100.0,13100.0,13144.0,13080.0,91.5,0.03,-0.81,29,8,2012,2,3,0,1
839,840,2012-08-28,13100.0,13120.0,13144.0,13080.0,81.6,-0.17,0.03,28,8,2012,1,3,0,1
840,841,2012-08-27,13130.0,13160.0,13176.0,13110.0,96.06,-0.25,-0.17,27,8,2012,0,3,0,1
841,842,2012-08-24,13160.0,13060.0,13176.0,13020.0,88.0,0.77,-0.25,24,8,2012,4,3,0,1
842,843,2012-08-23,13060.0,13170.0,13170.0,13050.0,108.8,-0.88,0.77,23,8,2012,3,3,0,1
843,844,2012-08-22,13176.0,13200.0,13210.0,13120.0,111.25,-0.23,-0.88,22,8,2012,2,3,0,1
844,845,2012-08-21,13200.0,13270.0,13330.0,13180.0,117.06,-0.51,-0.23,21,8,2012,1,3,0,1
845,846,2012-08-20,13270.0,13270.0,13280.0,13230.0,87.56,-0.03,-0.51,20,8,2012,0,3,0,1
846,847,2012-08-17,13270.0,13250.0,13280.0,13250.0,138.5,0.19,-0.03,17,8,2012,4,3,0,1
847,848,2012-08-16,13250.0,13160.0,13270.0,13144.0,114.56,0.65,0.19,16,8,2012,3,3,0,1
848,849,2012-08-15,13170.0,13160.0,13190.0,13140.0,77.1,-0.06,0.65,15,8,2012,2,3,0,1
849,850,2012-08-14,13176.0,13170.0,13224.0,13144.0,84.44,0.02,-0.06,14,8,2012,1,3,0,1
850,851,2012-08-13,13170.0,13210.0,13210.0,13110.0,67.56,-0.29,0.02,13,8,2012,0,3,0,1
851,852,2012-08-10,13210.0,13160.0,13210.0,13096.0,86.6,0.32,-0.29,10,8,2012,4,3,0,1
852,853,2012-08-09,13170.0,13176.0,13200.0,13130.0,84.4,-0.08,0.32,9,8,2012,3,3,0,1
853,854,2012-08-08,13176.0,13160.0,13200.0,13110.0,84.94,0.05,-0.08,8,8,2012,2,3,0,1
854,855,2012-08-07,13170.0,13120.0,13220.0,13120.0,95.25,0.39,0.05,7,8,2012,1,3,0,1
855,856,2012-08-06,13120.0,13096.0,13180.0,13096.0,84.25,0.16,0.39,6,8,2012,0,3,0,1
856,857,2012-08-03,13096.0,12890.0,13140.0,12890.0,112.4,1.69,0.16,3,8,2012,4,3,1,1
857,858,2012-08-02,12880.0,12970.0,12970.0,12776.0,112.75,-0.71,1.69,2,8,2012,3,3,0,1
858,859,2012-08-01,12970.0,13010.0,13070.0,12950.0,133.2,-0.29,-0.71,1,8,2012,2,3,0,1
859,860,2012-07-31,13010.0,13070.0,13080.0,13010.0,126.0,-0.49,-0.29,31,7,2012,1,3,0,1
860,861,2012-07-30,13070.0,13070.0,13130.0,13040.0,91.75,-0.02,-0.49,30,7,2012,0,3,0,1
861,862,2012-07-27,13070.0,12890.0,13120.0,12890.0,161.5,1.46,-0.02,27,7,2012,4,3,1,1
862,863,2012-07-26,12890.0,12680.0,12930.0,12680.0,133.6,1.67,1.46,26,7,2012,3,3,1,1
863,864,2012-07-25,12680.0,12616.0,12740.0,12616.0,127.3,0.47,1.67,25,7,2012,2,3,0,1
864,865,2012-07-24,12616.0,12720.0,12730.0,12520.0,131.5,-0.82,0.47,24,7,2012,1,3,0,1
865,866,2012-07-23,12720.0,12824.0,12824.0,12584.0,137.8,-0.79,-0.82,23,7,2012,0,3,0,1
866,867,2012-07-20,12824.0,12940.0,12940.0,12810.0,210.8,-0.93,-0.79,20,7,2012,4,3,0,1
867,868,2012-07-19,12940.0,12910.0,12980.0,12890.0,139.5,0.27,-0.93,19,7,2012,3,3,0,1
868,869,2012-07-18,12910.0,12800.0,12920.0,12750.0,130.1,0.81,0.27,18,7,2012,2,3,0,1
869,870,2012-07-17,12810.0,12730.0,12830.0,12650.0,119.6,0.62,0.81,17,7,2012,1,3,0,1
870,871,2012-07-16,12730.0,12776.0,12776.0,12690.0,93.5,-0.39,0.62,16,7,2012,0,3,0,1
871,872,2012-07-13,12776.0,12580.0,12780.0,12580.0,121.06,1.62,-0.39,13,7,2012,4,3,1,1
872,873,2012-07-12,12580.0,12600.0,12630.0,12500.0,142.8,-0.25,1.62,12,7,2012,3,3,0,1
873,874,2012-07-11,12610.0,12660.0,12664.0,12536.0,128.4,-0.38,-0.25,11,7,2012,2,3,0,1
874,875,2012-07-10,12660.0,12740.0,12830.0,12610.0,114.75,-0.65,-0.38,10,7,2012,1,3,0,1
875,876,2012-07-09,12740.0,12776.0,12776.0,12690.0,100.1,-0.28,-0.65,9,7,2012,0,3,0,1
876,877,2012-07-06,12776.0,12890.0,12890.0,12700.0,96.75,-0.96,-0.28,6,7,2012,4,3,0,1
877,878,2012-07-05,12900.0,12940.0,12960.0,12856.0,97.8,-0.36,-0.96,5,7,2012,3,3,0,1
878,879,2012-07-03,12940.0,12870.0,12940.0,12850.0,63.84,0.56,-0.36,3,7,2012,1,3,0,1
879,880,2012-07-02,12870.0,12880.0,12904.0,12790.0,109.6,-0.07,0.56,2,7,2012,0,3,0,1
880,881,2012-06-29,12880.0,12610.0,12880.0,12610.0,191.6,2.2,-0.07,29,6,2012,4,2,1,1
881,882,2012-06-28,12600.0,12620.0,12620.0,12450.0,125.9,-0.2,2.2,28,6,2012,3,2,0,1
882,883,2012-06-27,12620.0,12536.0,12650.0,12536.0,97.94,0.74,-0.2,27,6,2012,2,2,0,1
883,884,2012-06-26,12536.0,12504.0,12580.0,12456.0,109.25,0.26,0.74,26,6,2012,1,2,0,1
884,885,2012-06-25,12504.0,12640.0,12640.0,12456.0,134.1,-1.09,0.26,25,6,2012,0,2,0,1
885,886,2012-06-22,12640.0,12580.0,12670.0,12580.0,210.0,0.53,-1.09,22,6,2012,4,2,0,1
886,887,2012-06-21,12580.0,12824.0,12856.0,12560.0,146.8,-1.96,0.53,21,6,2012,3,2,0,1
887,888,2012-06-20,12824.0,12840.0,12880.0,12744.0,119.1,-0.1,-1.96,20,6,2012,2,2,0,1
888,889,2012-06-19,12840.0,12744.0,12900.0,12744.0,125.2,0.75,-0.1,19,6,2012,1,2,0,1
889,890,2012-06-18,12744.0,12770.0,12780.0,12696.0,111.25,-0.2,0.75,18,6,2012,0,2,0,1
890,891,2012-06-15,12770.0,12660.0,12776.0,12650.0,284.2,0.91,-0.2,15,6,2012,4,2,0,1
891,892,2012-06-14,12650.0,12500.0,12696.0,12500.0,128.6,1.24,0.91,14,6,2012,3,2,1,1
892,893,2012-06-13,12500.0,12570.0,12600.0,12456.0,125.75,-0.62,1.24,13,6,2012,2,2,0,1
893,894,2012-06-12,12580.0,12420.0,12580.0,12410.0,111.4,1.31,-0.62,12,6,2012,1,2,1,1
894,895,2012-06-11,12410.0,12550.0,12650.0,12400.0,121.06,-1.14,1.31,11,6,2012,0,2,0,1
895,896,2012-06-08,12550.0,12460.0,12550.0,12400.0,111.8,0.75,-1.14,8,6,2012,4,2,0,1
896,897,2012-06-07,12460.0,12420.0,12550.0,12420.0,131.1,0.37,0.75,7,6,2012,3,2,0,1
897,898,2012-06-06,12420.0,12130.0,12420.0,12130.0,140.1,2.37,0.37,6,6,2012,2,2,1,1
898,899,2012-06-05,12130.0,12104.0,12140.0,12070.0,109.0,0.22,2.37,5,6,2012,1,2,0,1
899,900,2012-06-04,12104.0,12120.0,12140.0,12030.0,126.44,-0.14,0.22,4,6,2012,0,2,0,1
900,901,2012-06-01,12120.0,12390.0,12390.0,12104.0,163.0,-2.22,-0.14,1,6,2012,4,2,0,1
901,902,2012-05-31,12390.0,12420.0,12490.0,12320.0,205.1,-0.21,-2.22,31,5,2012,3,2,0,1
902,903,2012-05-30,12420.0,12580.0,12580.0,12400.0,122.8,-1.28,-0.21,30,5,2012,2,2,0,1
903,904,2012-05-29,12584.0,12456.0,12610.0,12456.0,107.5,1.01,-1.28,29,5,2012,1,2,1,1
904,905,2012-05-25,12456.0,12530.0,12536.0,12424.0,93.0,-0.6,1.01,25,5,2012,4,2,0,1
905,906,2012-05-24,12530.0,12490.0,12536.0,12420.0,126.8,0.27,-0.6,24,5,2012,3,2,0,1
906,907,2012-05-23,12500.0,12504.0,12510.0,12310.0,152.2,-0.05,0.27,23,5,2012,2,2,0,1
907,908,2012-05-22,12504.0,12504.0,12580.0,12450.0,133.6,-0.01,-0.05,22,5,2012,1,2,0,1
908,909,2012-05-21,12504.0,12370.0,12510.0,12370.0,142.1,1.09,-0.01,21,5,2012,0,2,1,1
909,910,2012-05-18,12370.0,12440.0,12500.0,12340.0,240.8,-0.59,1.09,18,5,2012,4,2,0,1
910,911,2012-05-17,12440.0,12600.0,12610.0,12440.0,147.4,-1.24,-0.59,17,5,2012,3,2,0,1
911,912,2012-05-16,12600.0,12616.0,12720.0,12600.0,143.1,-0.26,-1.24,16,5,2012,2,2,0,1
912,913,2012-05-15,12630.0,12696.0,12760.0,12610.0,156.0,-0.5,-0.26,15,5,2012,1,2,0,1
913,914,2012-05-14,12696.0,12820.0,12820.0,12664.0,143.2,-0.98,-0.5,14,5,2012,0,2,0,1
914,915,2012-05-11,12824.0,12850.0,12920.0,12776.0,148.4,-0.27,-0.98,11,5,2012,4,2,0,1
915,916,2012-05-10,12856.0,12830.0,12930.0,12824.0,151.6,0.16,-0.27,10,5,2012,3,2,0,1
916,917,2012-05-09,12830.0,12920.0,12920.0,12750.0,147.5,-0.75,0.16,9,5,2012,2,2,0,1
917,918,2012-05-08,12936.0,13000.0,13000.0,12810.0,138.6,-0.59,-0.75,8,5,2012,1,2,0,1
918,919,2012-05-07,13010.0,13030.0,13050.0,12970.0,110.06,-0.23,-0.59,7,5,2012,0,2,0,1
919,920,2012-05-04,13040.0,13210.0,13210.0,13020.0,113.8,-1.27,-0.23,4,5,2012,4,2,0,1
920,921,2012-05-03,13210.0,13260.0,13290.0,13176.0,102.06,-0.47,-1.27,3,5,2012,3,2,0,1
921,922,2012-05-02,13270.0,13280.0,13280.0,13190.0,100.75,-0.08,-0.47,2,5,2012,2,2,0,1
922,923,2012-05-01,13280.0,13220.0,13336.0,13176.0,123.4,0.5,-0.08,1,5,2012,1,2,0,1
923,924,2012-04-30,13220.0,13230.0,13230.0,13176.0,127.9,-0.11,0.5,30,4,2012,0,2,0,1
924,925,2012-04-27,13230.0,13210.0,13260.0,13190.0,110.9,0.18,-0.11,27,4,2012,4,2,0,1
925,926,2012-04-26,13210.0,13090.0,13224.0,13070.0,107.56,0.87,0.18,26,4,2012,3,2,0,2
926,927,2012-04-25,13090.0,13000.0,13100.0,12990.0,135.2,0.69,0.87,25,4,2012,2,2,0,2
927,928,2012-04-24,13000.0,12930.0,13050.0,12930.0,134.1,0.58,0.69,24,4,2012,1,2,0,2
928,929,2012-04-23,12930.0,13030.0,13030.0,12850.0,139.4,-0.78,0.58,23,4,2012,0,2,0,2
929,930,2012-04-20,13030.0,12970.0,13080.0,12970.0,212.1,0.5,-0.78,20,4,2012,4,2,0,2
930,931,2012-04-19,12970.0,13030.0,13080.0,12900.0,139.8,-0.53,0.5,19,4,2012,3,2,0,2
931,932,2012-04-18,13030.0,13110.0,13110.0,13020.0,113.5,-0.63,-0.53,18,4,2012,2,2,0,2
932,933,2012-04-17,13110.0,12920.0,13130.0,12920.0,115.3,1.5,-0.63,17,4,2012,1,2,1,1
933,934,2012-04-16,12920.0,12850.0,12984.0,12850.0,121.0,0.56,1.5,16,4,2012,0,2,0,2
934,935,2012-04-13,12850.0,12984.0,12984.0,12850.0,141.0,-1.05,0.56,13,4,2012,4,2,0,2
935,936,2012-04-12,12984.0,12810.0,12984.0,12810.0,119.75,1.41,-1.05,12,4,2012,3,2,1,1
936,937,2012-04-11,12810.0,12720.0,12850.0,12720.0,125.2,0.7,1.41,11,4,2012,2,2,0,2
937,938,2012-04-10,12710.0,12930.0,12930.0,12710.0,159.2,-1.65,0.7,10,4,2012,1,2,0,2
938,939,2012-04-09,12930.0,13060.0,13060.0,12904.0,105.56,-1.0,-1.65,9,4,2012,0,2,0,2
939,940,2012-04-05,13064.0,13064.0,13090.0,13016.0,109.5,-0.11,-1.0,5,4,2012,3,2,0,2
940,941,2012-04-04,13070.0,13200.0,13200.0,13020.0,125.0,-0.95,-0.11,4,4,2012,2,2,0,2
