,Unnamed: 0,Open,High,Low,Close,Volume,Currency,rsi,weekday,middle_bb,lower_bb,upper_bb,macd,pos_directional_indicator,neg_directional_indicator,adx,cci,aroon_down,aroon_up,aroon_indicator,return,ewm_mean_5,ewm_std_5,roll_mean_5,roll_std_5,roll_min_5,roll_max_5,roll_range_5,roll_mean_s_5,roll_std_s_5,roll_min_s_5,roll_max_s_5,roll_range_s_5,roll_min_abs_5,roll_range_sbs_5,roll_q10_5,roll_q25_5,roll_q50_5,roll_q75_5,roll_q90_5,mean_abs_chg5,day,month,year,quarter,is_holiday,shifted_change,return_class
1422,1422,112.25,113.25,110.0,112.94,84616056,USD,46.6,3,113.8,104.1,123.56,-3.79,15.19,43.0,43.7,-24.89,88,4,-84.0,0.00999,0.006554164588963907,0.03605648282800645,0.01222686767578125,0.05465857334686325,-0.06634521484375,0.08697509765625,0.1533203125,-0.002501296997070313,0.017513015672859192,-0.022064208984375,0.019134521484375,0.04119873046875,0.06634521484375,0.05523681640625,-0.026492309570312497,-0.013445377349853516,0.0063323974609375,0.016847610473632812,0.030628967285156232,0.0,27,8,2015,3,0,0.00615,3
1423,1423,112.2,113.3,111.56,113.3,53164408,USD,40.62,4,113.44,104.4,122.5,-3.36,14.86,41.75,43.97,-10.44,84,8,-76.0,0.006516,0.006541277369205105,0.029440002000995724,-0.00386505126953125,0.03570998140084597,-0.06634521484375,0.0243682861328125,0.0907135009765625,-0.0026218414306640623,0.017437346706427725,-0.022064208984375,0.019134521484375,0.04119873046875,0.06634521484375,-0.0073699951171875,-0.026492309570312497,-0.013445377349853516,0.006031036376953125,0.009119033813476562,0.01965789794921875,0.0,28,8,2015,3,0,0.00999,3
1424,1424,112.0,114.5,112.0,112.75,56229272,USD,48.72,0,113.1,104.4,121.9,-3.0269999999999997,16.3,39.94,43.8,0.1187,80,4,-76.0,-0.02206,-0.00299388474865493,0.028374415178944287,0.00499114990234375,0.016852952945107892,-0.022064208984375,0.0243682861328125,0.0464324951171875,-0.004556655883789063,0.020416219761870563,-0.03173828125,0.019134521484375,0.050872802734375,0.03173828125,-0.0073699951171875,-0.0230316162109375,-0.013445377349853516,0.006031036376953125,0.009119033813476562,0.01965789794921875,0.0,31,8,2015,3,0,0.006516,1
1425,1425,110.1,111.9,107.4,107.75,76845856,USD,38.22,1,112.8,103.75,121.8,-3.135,14.83,44.1,44.25,-59.12,76,4,-72.0,0.01913,0.0043822506623550465,0.025937554340543064,0.00394439697265625,0.015452921929317291,-0.022064208984375,0.019134521484375,0.04119873046875,-0.004211807250976561,0.020924657884313948,-0.03173828125,0.0208587646484375,0.0525970458984375,0.03173828125,-0.012603759765625,-0.0230316162109375,-0.013445377349853516,0.006031036376953125,0.009119033813476562,0.01930694580078125,0.0,1,9,2015,3,0,-0.02206,3
1426,1426,110.25,112.3,109.1,112.3,61888812,USD,46.16,2,112.6,103.7,121.6,-2.8139999999999996,14.45,40.7,44.47,-20.73,72,4,-68.0,-0.01884,-0.0033600343891591355,0.02446143757004072,-0.00105438232421875,0.018335138655307927,-0.022064208984375,0.019134521484375,0.04119873046875,0.0038875579833984376,0.02166907867058006,-0.03173828125,0.0216522216796875,0.0533905029296875,0.03173828125,-0.012603759765625,-0.0230316162109375,-0.013445377349853516,0.006214141845703125,0.016847610473632812,0.0209381103515625,0.0,2,9,2015,3,0,0.01913,1
1427,1427,112.5,112.75,110.06,110.4,53233940,USD,42.56,3,112.4,103.5,121.3,-2.69,14.52,38.78,44.56,-20.86,68,4,-64.0,0.002752,-0.001322588233723278,0.02023081607563284,-0.002501296997070313,0.017513015672859192,-0.022064208984375,0.019134521484375,0.04119873046875,0.00115814208984375,0.022683561805172475,-0.03173828125,0.0216522216796875,0.0533905029296875,0.03173828125,-0.012603759765625,-0.0230316162109375,-0.016857147216796875,0.004332542419433594,0.015979766845703125,0.0209381103515625,0.0,3,9,2015,3,0,-0.01884,3
1428,1428,109.0,110.44,108.5,109.25,49996312,USD,39.47,4,112.06,103.2,121.0,-2.648,14.02,40.2,44.8,-42.34,64,24,-40.0,0.005913,0.0010892014314240648,0.016952849402475132,-0.0026218414306640623,0.017437346706427725,-0.022064208984375,0.019134521484375,0.04119873046875,0.0005794525146484375,0.02256855632751444,-0.03173828125,0.0216522216796875,0.0533905029296875,0.03173828125,-0.012603759765625,-0.0230316162109375,-0.016857147216796875,0.0028858184814453125,0.015829086303710938,0.0209381103515625,0.0,4,9,2015,3,0,0.002752,3
1429,1429,111.6,112.56,110.3,112.3,54843624,USD,44.75,1,111.75,103.56,119.9,-2.344,17.0,37.78,44.34,-0.0427,60,20,-40.0,-0.03174,-0.00985329279571729,0.022157275366935854,-0.004556655883789063,0.020416219761870563,-0.03173828125,0.019134521484375,0.050872802734375,0.007202339172363281,0.013912625694641594,-0.010894775390625,0.0216522216796875,0.0325469970703125,0.03173828125,0.00408935546875,-0.02013397216796875,-0.007827043533325195,0.0028858184814453125,0.015829086303710938,0.0209381103515625,0.0,8,9,2015,3,0,0.005913,1
1430,1430,113.75,114.0,109.75,110.1,85010800,USD,44.0,2,111.56,103.44,119.7,-2.25,18.33,34.9,43.38,-4.09,56,16,-40.0,0.02086,0.0003840596856676398,0.02427560570533948,-0.004211807250976561,0.020924657884313948,-0.03173828125,0.0208587646484375,0.0525970458984375,2.155303955078125e-05,0.014360359481545388,-0.015045166015625,0.0216522216796875,0.0366973876953125,0.03173828125,0.0058135986328125,-0.02013397216796875,-0.014007568359375,0.002064228057861328,0.005189418792724609,0.0209381103515625,0.0,9,9,2015,3,0,-0.03174,3
1431,1431,110.25,113.25,109.9,112.56,62892832,USD,49.9,3,111.44,103.44,119.4,-1.9580000000000002,17.2,32.78,42.5,7.785,52,12,-40.0,0.02165,0.0074734470170075935,0.022771002468237583,0.0038875579833984376,0.02166907867058006,-0.03173828125,0.0216522216796875,0.0533905029296875,-0.0020994186401367193,0.010677894913011007,-0.015045166015625,0.01104736328125,0.026092529296875,0.03173828125,0.0066070556640625,-0.0167144775390625,-0.007827043533325195,0.0028858184814453125,0.009763717651367188,0.0209381103515625,0.0,10,9,2015,3,0,0.02086,3
1432,1432,111.8,114.2,111.75,114.2,49915472,USD,61.97,4,111.4,103.5,119.25,-1.5759999999999998,18.14,31.27,41.38,36.16,48,8,-40.0,-0.010895,0.0013507062144633955,0.02096184445471113,0.00115814208984375,0.022683561805172475,-0.03173828125,0.0216522216796875,0.0533905029296875,0.002789497375488281,0.01122610963829346,-0.015045166015625,0.0135498046875,0.028594970703125,0.03173828125,0.0066070556640625,-0.0167144775390625,-0.007827043533325195,0.004466056823730469,0.0129241943359375,0.0209381103515625,0.0,11,9,2015,3,0,0.02165,1
1433,1433,116.56,116.9,114.9,115.3,58363432,USD,68.06,0,111.3,103.5,119.2,-1.171,22.33,29.67,39.44,76.7,44,4,-40.0,0.00302,0.0019069151048896602,0.0171378538948184,0.0005794525146484375,0.02256855632751444,-0.03173828125,0.0216522216796875,0.0533905029296875,0.002220916748046875,0.011283406277092144,-0.015045166015625,0.0135498046875,0.028594970703125,0.03173828125,-0.0117645263671875,-0.0167144775390625,-0.008126974105834961,0.002197742462158203,0.0129241943359375,0.0209381103515625,0.0,14,9,2015,3,0,-0.010895,3
1434,1434,115.94,116.5,114.44,116.25,43341156,USD,68.4,1,111.3,103.6,119.0,-0.763,21.4,29.31,37.72,80.1,40,20,-20.0,0.001376,0.0017299940827845126,0.013995794964926131,0.007202339172363281,0.013912625694641594,-0.010894775390625,0.0216522216796875,0.0325469970703125,0.003160285949707032,0.011390498883817187,-0.015045166015625,0.0135498046875,0.028594970703125,0.015045166015625,-0.0117645263671875,-0.011309814453125,0.0004763603210449219,0.004546165466308594,0.0129241943359375,0.0209381103515625,0.0,15,9,2015,3,0,0.00302,3
1435,1435,116.25,116.56,115.44,116.44,37173488,USD,61.88,2,111.3,103.6,119.0,-0.4246,20.94,28.64,36.16,88.56,36,16,-20.0,-0.015045,-0.003861725950018658,0.014448408797510028,2.155303955078125e-05,0.014360359481545388,-0.015045166015625,0.0216522216796875,0.0366973876953125,0.00925922393798828,0.006176073290024855,0.00017642974853515625,0.01544952392578125,0.015273094177246094,0.015045166015625,-0.0117645263671875,-0.011309814453125,0.0004763603210449219,0.004546165466308594,0.0129241943359375,0.016069793701171873,0.0,16,9,2015,3,0,0.001376,1
1436,1436,115.7,116.5,113.75,113.94,64112640,USD,51.8,3,111.25,103.7,118.8,-0.353,19.72,30.58,35.1,63.78,32,12,-20.0,0.01105,0.0011079704604042284,0.014174474142488276,-0.0020994186401367193,0.010677894913011007,-0.015045166015625,0.01104736328125,0.026092529296875,0.004078865051269531,0.012213372319547746,-0.01485443115234375,0.01544952392578125,0.030303955078125,0.015045166015625,-0.022369384765625,-0.014873504638671875,-0.008126974105834961,0.002197742462158203,0.00980377197265625,0.013739776611328124,0.0,17,9,2015,3,0,-0.015045,3
1437,1437,112.2,114.3,111.9,113.44,74285288,USD,50.28,4,111.25,103.7,118.9,-0.3303,18.69,32.97,34.56,35.47,28,8,-20.0,0.01355,0.005255248536102819,0.013302014887614006,0.002789497375488281,0.01122610963829346,-0.015045166015625,0.0135498046875,0.028594970703125,-0.0011075973510742188,0.012683128313830169,-0.01485443115234375,0.01544952392578125,0.030303955078125,0.015045166015625,-0.019866943359375,-0.014873504638671875,-0.009242773056030272,0.002197742462158203,0.00980377197265625,0.013739776611328124,0.0,18,9,2015,3,0,0.01105,3
1438,1438,113.7,115.4,113.7,115.2,50221964,USD,54.25,0,111.75,104.4,119.1,-0.1686,20.27,31.56,33.66,57.88,24,4,-20.0,0.0001764,0.0035623089402469312,0.011186040909763896,0.002220916748046875,0.011283406277092144,-0.015045166015625,0.0135498046875,0.028594970703125,-0.00782623291015625,0.019104836753509227,-0.033416748046875,0.01544952392578125,0.04886627197265625,0.033416748046875,-0.019866943359375,-0.016882324218749998,-0.0142364501953125,0.0007762908935546875,0.00980377197265625,0.013739776611328124,0.0,21,9,2015,3,0,0.01355,3
1439,1439,113.4,114.2,112.5,113.4,50346160,USD,61.06,1,112.25,106.1,118.44,-0.1842,19.05,32.22,33.1,28.4,20,4,-16.0,0.006072999999999999,0.004399205309122954,0.009228723078187416,0.003160285949707032,0.011390498883817187,-0.015045166015625,0.0135498046875,0.028594970703125,-0.008804893493652344,0.01832422157610777,-0.033416748046875,0.01544952392578125,0.04886627197265625,0.033416748046875,-0.019866943359375,-0.016882324218749998,-0.0142364501953125,0.0006780624389648438,0.00980377197265625,0.013739776611328124,0.0,22,9,2015,3,0,0.0001764,3
1440,1440,113.6,114.75,113.3,114.3,35756716,USD,54.5,2,112.8,108.06,117.5,-0.12103,19.67,31.14,32.34,43.88,16,80,64.0,0.01545,0.008082644848009052,0.009523595444691722,0.00925922393798828,0.006176073290024855,0.00017642974853515625,0.01544952392578125,0.015273094177246094,-0.010959434509277343,0.015111071717773625,-0.033416748046875,0.00467681884765625,0.03809356689453125,0.033416748046875,-0.01796722412109375,-0.016710662841796873,-0.009242773056030272,0.0029282569885253906,0.00980377197265625,0.013739776611328124,0.0,23,9,2015,3,0,0.006072999999999999,3
1441,1441,113.25,115.5,112.4,115.0,50219476,USD,61.2,3,113.06,108.5,117.6,-0.01585,18.23,31.05,31.89,44.75,12,76,64.0,-0.014854,0.00043695284789145117,0.014373845305429732,0.004078865051269531,0.012213372319547746,-0.01485443115234375,0.01544952392578125,0.030303955078125,-0.0036001205444335938,0.020675607382966373,-0.033416748046875,0.021942138671875,0.05535888671875,0.033416748046875,-0.01796722412109375,-0.016710662841796873,-0.009242773056030272,0.0029282569885253906,0.01168060302734375,0.016098785400390624,0.0,24,9,2015,3,0,0.01545,1
1442,1442,116.44,116.7,114.0,114.7,56151928,USD,63.7,4,113.1,108.5,117.75,0.04358,19.89,29.1,30.95,66.44,8,72,64.0,-0.01238,-0.003836200542811949,0.013542078336090668,-0.0011075973510742188,0.012683128313830169,-0.01485443115234375,0.01544952392578125,0.030303955078125,0.0005151748657226564,0.020537860945243836,-0.033416748046875,0.021942138671875,0.05535888671875,0.033416748046875,-0.01796722412109375,-0.016710662841796873,-0.009242773056030272,0.0029282569885253906,0.007663726806640625,0.016098785400390624,0.0,25,9,2015,3,0,-0.014854,1
1443,1443,113.9,114.56,112.44,112.44,52109012,USD,50.34,0,113.1,108.5,117.75,-0.09143,18.81,31.3,30.52,0.875,4,68,64.0,-0.03342,-0.0136963830441663,0.0191132568611574,-0.00782623291015625,0.019104836753509227,-0.033416748046875,0.01544952392578125,0.04886627197265625,0.008427619934082031,0.00797662063350515,0.0011796951293945312,0.021942138671875,0.02076244354248047,0.033416748046875,0.00542449951171875,-0.016710662841796873,-0.00899195671081543,0.005374908447265625,0.007681846618652344,0.016098785400390624,0.0,28,9,2015,3,0,-0.01238,1
1444,1444,112.8,113.5,107.9,109.06,73365384,USD,47.3,1,112.94,107.94,117.9,-0.4658,16.42,37.62,31.14,-87.8,4,64,60.0,0.00118,-0.008737690319646024,0.017464706574524695,-0.008804893493652344,0.01832422157610777,-0.033416748046875,0.01544952392578125,0.04886627197265625,0.006473541259765625,0.010868584649929026,-0.0085906982421875,0.021942138671875,0.0305328369140625,0.033416748046875,0.00542449951171875,-0.016710662841796873,-0.011434555053710938,0.0029282569885253906,0.007681846618652344,0.016098785400390624,0.0,29,9,2015,3,0,-0.03342,3
1445,1445,110.2,111.56,108.75,110.3,66473032,USD,44.06,2,113.06,108.5,117.56,-0.655,15.375,35.22,31.72,-92.7,20,60,40.0,0.004677000000000001,-0.004266187263878598,0.015916338547768274,-0.010959434509277343,0.015111071717773625,-0.033416748046875,0.00467681884765625,0.03809356689453125,0.004285430908203125,0.01232452165878254,-0.0085906982421875,0.021942138671875,0.0305328369140625,0.033416748046875,-0.00534820556640625,-0.016710662841796873,-0.011434555053710938,-0.0025420188903808594,0.005778312683105469,0.009568786621093743,0.0,30,9,2015,3,0,0.00118,3
1446,1446,109.06,109.6,107.3,109.56,63929100,USD,37.3,3,112.94,108.1,117.7,-0.853,14.33,36.06,32.53,-122.3,16,56,40.0,0.02194,0.004469921381372601,0.018965377423932225,-0.0036001205444335938,0.020675607382966373,-0.033416748046875,0.021942138671875,0.05535888671875,0.003751373291015625,0.0113905958413541,-0.0085906982421875,0.0192718505859375,0.027862548828125,0.033416748046875,0.0119171142578125,-0.014485931396484375,-0.008008956909179688,0.0029282569885253906,0.007681846618652344,0.01953887939453125,0.0,1,10,2015,4,0,0.004677000000000001,3
1447,1447,108.0,111.0,107.56,110.4,58019760,USD,36.25,4,112.94,108.1,117.7,-0.9346,16.34,33.25,32.66,-92.44,12,52,40.0,0.008194,0.005711270829769234,0.015609059282589238,0.0005151748657226564,0.020537860945243836,-0.033416748046875,0.021942138671875,0.05535888671875,0.000107574462890625,0.012476466002282218,-0.0100250244140625,0.0192718505859375,0.029296875,0.033416748046875,0.0119171142578125,-0.01236419677734375,-0.008008956909179688,0.0029282569885253906,0.007681846618652344,0.01953887939453125,0.0,2,10,2015,4,0,0.02194,3
1448,1448,109.9,111.4,109.06,110.75,52064744,USD,34.16,0,113.0,108.44,117.56,-0.956,16.31,31.47,32.56,-74.06,8,48,40.0,0.006145,0.005856006318153448,0.012746797978142776,0.008427619934082031,0.00797662063350515,0.0011796951293945312,0.021942138671875,0.02076244354248047,0.000628662109375,0.01284077711915476,-0.0100250244140625,0.0192718505859375,0.029296875,0.0100250244140625,0.0119171142578125,-0.008734130859375,-0.004402875900268555,0.005411148071289063,0.008611679077148438,0.01953887939453125,0.0,5,10,2015,4,0,0.008194,3
1449,1449,110.6,111.75,109.75,111.3,48856976,USD,35.66,1,112.94,108.3,117.56,-0.92,16.42,30.02,32.34,-56.3,4,44,40.0,-0.00859,0.0010404381313731316,0.012895534687152365,0.006473541259765625,0.010868584649929026,-0.0085906982421875,0.021942138671875,0.0305328369140625,0.0004058837890625,0.013048693113009692,-0.0100250244140625,0.0192718505859375,0.029296875,0.0100250244140625,0.0119171142578125,-0.00973663330078125,-0.008008956909179688,0.005411148071289063,0.008611679077148438,0.01953887939453125,0.0,6,10,2015,4,0,0.006145,1
1450,1450,111.75,111.75,109.44,110.75,46765552,USD,40.06,2,113.0,108.44,117.5,-0.9229999999999999,15.49,29.17,32.22,-62.97,76,40,-36.0,-0.0062640000000000005,-0.0013942855491366625,0.011210838880868271,0.004285430908203125,0.01232452165878254,-0.0085906982421875,0.021942138671875,0.0305328369140625,0.0033355712890625,0.012819282527195377,-0.0100250244140625,0.0192718505859375,0.029296875,0.0100250244140625,0.0119171142578125,-0.00973663330078125,-0.008008956909179688,0.0071697235107421875,0.00865936279296875,0.01953887939453125,0.0,7,10,2015,4,0,-0.00859,1
1451,1451,110.2,110.2,108.2,109.5,61979576,USD,38.12,3,112.8,108.0,117.6,-1.018,14.53,30.27,32.44,-93.4,72,36,-36.0,0.01927,0.005494426495888059,0.014227596062114531,0.003751373291015625,0.0113905958413541,-0.0085906982421875,0.0192718505859375,0.027862548828125,0.00115814208984375,0.010064278137566876,-0.0100250244140625,0.00875091552734375,0.01877593994140625,0.0100250244140625,0.009246826171875,-0.00973663330078125,-0.008008956909179688,0.0071697235107421875,0.00838470458984375,0.009803009033203122,0.0,8,10,2015,4,0,-0.0062640000000000005,3
1452,1452,110.0,112.25,109.5,112.1,52766140,USD,41.16,4,112.7,107.94,117.5,-0.8706,18.62,28.2,31.56,-35.3,68,32,-36.0,-0.010025,0.0003212761925712061,0.014207511040158747,0.000107574462890625,0.012476466002282218,-0.0100250244140625,0.0192718505859375,0.029296875,0.00484161376953125,0.00813310025388132,-0.00970458984375,0.00875091552734375,0.01845550537109375,0.0100250244140625,-0.0044403076171875,-0.00973663330078125,-0.008008956909179688,0.0072650909423828125,0.008390426635742188,0.009803009033203122,0.0,9,10,2015,4,0,0.01927,1
1453,1453,112.75,112.75,111.44,111.6,30467204,USD,44.44,0,112.5,107.9,117.2,-0.787,19.2,27.27,30.55,-13.4,64,28,-36.0,0.00875,0.0031311559708287213,0.012422055958045207,0.000628662109375,0.01284077711915476,-0.0100250244140625,0.0192718505859375,0.029296875,0.0074554443359375,0.011218444721028505,-0.00970458984375,0.021820068359375,0.031524658203125,0.0100250244140625,-0.0044403076171875,-0.00973663330078125,-0.008008956909179688,0.00838470458984375,0.008661270141601562,0.01952667236328125,0.0,12,10,2015,4,1,-0.010025,3
1454,1454,110.8,112.44,110.7,111.8,33049256,USD,41.8,1,112.3,108.0,116.6,-0.6973,18.31,28.0,29.86,-16.8,60,24,-36.0,-0.009705,-0.001147425967364186,0.012191690120232744,0.0004058837890625,0.013048693113009692,-0.0100250244140625,0.0192718505859375,0.029296875,0.0089752197265625,0.008497269798416831,-0.002105712890625,0.021820068359375,0.02392578125,0.0100250244140625,-0.0044403076171875,-0.00973663330078125,-0.005224227905273438,0.00838470458984375,0.008661270141601562,0.01952667236328125,0.0,13,10,2015,4,0,0.00875,1
1455,1455,111.3,111.5,109.56,110.2,44462448,USD,35.34,2,112.0,108.06,115.94,-0.745,17.23,29.3,29.58,-48.88,56,20,-36.0,0.008385,0.00202995088503846,0.011150374335150405,0.0033355712890625,0.012819282527195377,-0.0100250244140625,0.0192718505859375,0.029296875,0.009344482421875,0.008505306031549663,-0.002105712890625,0.021820068359375,0.02392578125,0.0100250244140625,-0.0044403076171875,-0.00973663330078125,0.0005168914794921875,0.008388519287109375,0.009860992431640623,0.01952667236328125,0.0,14,10,2015,4,0,-0.009705,3
1456,1456,110.94,112.1,110.5,111.9,37673452,USD,41.97,3,111.9,108.06,115.7,-0.6426,17.92,27.81,29.02,-9.18,52,16,-36.0,0.008385,0.004148202119973556,0.009700757836980952,0.00115814208984375,0.010064278137566876,-0.0100250244140625,0.00875091552734375,0.01877593994140625,0.01174774169921875,0.009769954913583996,-0.002105712890625,0.021820068359375,0.02392578125,0.0100250244140625,-0.01496124267578125,-0.00973663330078125,0.0005168914794921875,0.008388519287109375,0.009860992431640623,0.02054290771484375,0.0,15,10,2015,4,0,0.008385,3
1457,1457,111.75,112.0,110.5,111.06,39232608,USD,45.7,4,111.75,108.0,115.5,-0.6206,17.19,26.67,28.48,-16.16,48,12,-36.0,0.00839,0.005562912741440704,0.00823043035108502,0.00484161376953125,0.00813310025388132,-0.00970458984375,0.00875091552734375,0.01845550537109375,0.00532684326171875,0.01885347535921304,-0.023712158203125,0.021820068359375,0.0455322265625,0.023712158203125,-0.01496124267578125,-0.0111053466796875,0.0005168914794921875,0.008388519287109375,0.009860992431640623,0.02054290771484375,0.0,16,10,2015,4,0,0.008385,3
1458,1458,110.8,111.75,110.1,111.75,29759152,USD,59.84,0,111.6,108.2,115.0,-0.541,16.39,26.62,28.14,-10.43,44,8,-36.0,0.02182,0.010981964614085469,0.010889228492968538,0.0074554443359375,0.011218444721028505,-0.00970458984375,0.021820068359375,0.031524658203125,-0.000510406494140625,0.016885889708430704,-0.023712158203125,0.0204010009765625,0.0441131591796875,0.023712158203125,-0.00189208984375,-0.0111053466796875,-0.006051063537597656,0.00838470458984375,0.009771347045898438,0.02054290771484375,0.0,19,10,2015,4,0,0.00839,3
1459,1459,111.3,114.2,110.8,113.75,48967764,USD,62.06,1,111.6,108.2,115.06,-0.3098,21.61,24.12,26.53,57.66,40,4,-36.0,-0.002106,0.006619405445848645,0.011252999793638871,0.0089752197265625,0.008497269798416831,-0.002105712890625,0.021820068359375,0.02392578125,0.003914642333984375,0.01911518467478353,-0.023712158203125,0.0204010009765625,0.0441131591796875,0.023712158203125,-0.00189208984375,-0.009000778198242188,0.0005168914794921875,0.008388519287109375,0.017572402954101562,0.02054290771484375,0.0,20,10,2015,4,0,0.02182,1
1460,1460,114.0,115.56,113.7,113.75,42326976,USD,65.3,2,111.56,108.25,114.94,-0.1259,24.47,22.84,24.88,111.7,36,12,-24.0,0.01023,0.007823276319367847,0.009383137300712772,0.009344482421875,0.008505306031549663,-0.002105712890625,0.021820068359375,0.02392578125,0.004952239990234375,0.019676330228786183,-0.023712158203125,0.0204010009765625,0.0441131591796875,0.023712158203125,-0.00189208984375,-0.009000778198242188,0.0005168914794921875,0.009311676025390623,0.018869400024414062,0.02054290771484375,0.0,21,10,2015,4,0,-0.002106,3
1461,1461,114.3,115.5,114.1,115.5,41654088,USD,67.56,3,111.6,108.1,115.06,0.1584,23.23,21.69,23.34,131.4,32,100,68.0,0.0204,0.0120158512050994,0.010131126335894358,0.01174774169921875,0.009769954913583996,-0.002105712890625,0.021820068359375,0.02392578125,-0.001590728759765625,0.018668376219966688,-0.023712158203125,0.02001953125,0.043731689453125,0.023712158203125,-0.00189208984375,-0.013453674316406249,-0.006051063537597656,0.009311676025390623,0.018869400024414062,0.02054290771484375,0.0,22,10,2015,4,0,0.01023,3
1462,1462,116.7,119.25,116.3,119.06,59366912,USD,73.3,4,111.8,107.2,116.5,0.665,31.27,19.4,23.36,198.1,28,100,72.0,-0.02371,0.0001065147356912657,0.020567139286002758,0.00532684326171875,0.01885347535921304,-0.023712158203125,0.021820068359375,0.0455322265625,0.005336761474609375,0.014329825865264496,-0.0123138427734375,0.02001953125,0.0323333740234375,0.023712158203125,0.0095062255859375,-0.013453674316406249,-0.006051063537597656,0.010578155517578123,0.018869400024414062,0.02054290771484375,0.0,23,10,2015,4,0,0.0204,1
1463,1463,118.06,118.1,114.94,115.25,66333780,USD,59.44,0,112.0,107.06,116.9,0.7509999999999999,27.77,21.03,22.67,119.6,24,96,72.0,-0.007365999999999999,-0.0023843836495131146,0.017248659344620373,-0.000510406494140625,0.016885889708430704,-0.023712158203125,0.0204010009765625,0.0441131591796875,0.00975799560546875,0.012754362581568705,-0.0123138427734375,0.02001953125,0.0323333740234375,0.023712158203125,0.008087158203125,-0.013453674316406249,-0.006051063537597656,0.010578155517578123,0.015249252319335938,0.02005767822265625,0.0,26,10,2015,4,0,-0.02371,1
1464,1464,115.4,116.56,114.0,114.56,69884400,USD,58.88,1,112.25,107.44,117.06,0.752,25.86,22.1,21.61,80.44,20,92,72.0,0.02002,0.005083587983657924,0.01837853821469828,0.003914642333984375,0.01911518467478353,-0.023712158203125,0.0204010009765625,0.0441131591796875,0.00391845703125,0.013541352797769564,-0.0123138427734375,0.01541900634765625,0.02773284912109375,0.023712158203125,0.008087158203125,-0.013453674316406249,-0.008725166320800781,0.010578155517578123,0.015249252319335938,0.02005767822265625,0.0,27,10,2015,4,0,-0.007365999999999999,3
1465,1465,116.94,119.3,116.06,119.25,85551352,USD,69.8,2,112.7,107.06,118.4,1.12,29.77,19.42,21.58,137.9,16,100,84.0,0.01542,0.008528727438324031,0.015964113168645662,0.004952239990234375,0.019676330228786183,-0.023712158203125,0.0204010009765625,0.0441131591796875,-0.000691986083984375,0.012533658410241821,-0.0123138427734375,0.014739990234375,0.0270538330078125,0.023712158203125,0.008087158203125,-0.013453674316406249,-0.008791923522949219,0.0017795562744140625,0.015249252319335938,0.02005767822265625,0.0,28,10,2015,4,0,0.02002,3
1466,1466,118.7,120.7,118.25,120.5,51227336,USD,68.0,3,113.25,106.8,119.7,1.4969999999999999,31.48,18.2,21.94,146.8,12,100,88.0,-0.012314,0.0015812040344035212,0.017046176789169143,-0.001590728759765625,0.018668376219966688,-0.023712158203125,0.02001953125,0.043731689453125,0.0016881942749023438,0.010782559913290286,-0.00917816162109375,0.014739990234375,0.02391815185546875,0.023712158203125,-0.0048065185546875,-0.013453674316406249,-0.008791923522949219,-0.0038895606994628906,0.01378631591796875,0.015879058837890626,0.0,29,10,2015,4,0,0.01542,1
1467,1467,121.0,121.25,119.44,119.5,49365256,USD,66.56,4,113.7,106.8,120.56,1.692,31.42,17.36,22.44,129.2,8,96,88.0,0.010925,0.004695900345852347,0.01476374257654389,0.005336761474609375,0.014329825865264496,-0.0123138427734375,0.02001953125,0.0323333740234375,-0.0005794525146484375,0.00946617742807656,-0.00917816162109375,0.014739990234375,0.02391815185546875,0.0123138427734375,-0.0048065185546875,-0.009491729736328123,-0.0075664520263671875,-0.0004129409790039063,0.01378631591796875,0.015879058837890626,0.0,30,10,2015,4,0,-0.012314,3
1468,1468,119.9,121.4,119.6,121.2,32203268,USD,68.56,0,114.2,106.75,121.7,1.9609999999999999,30.22,16.48,22.94,122.06,4,100,96.0,0.014740000000000001,0.00804393030869323,0.013165687404176969,0.00975799560546875,0.012754362581568705,-0.0123138427734375,0.02001953125,0.0323333740234375,-0.003749847412109375,0.004294627611380974,-0.00917816162109375,-0.0004129409790039063,0.008765220642089844,0.0123138427734375,-0.0048065185546875,-0.009491729736328123,-0.006002902984619141,-0.0004129409790039063,0.01378631591796875,0.015879058837890626,0.0,2,11,2015,4,0,0.010925,3
1469,1469,120.8,123.5,120.7,122.56,45518976,USD,74.56,1,114.75,106.56,123.0,2.26,33.7,15.24,23.98,127.4,28,100,72.0,-0.009179999999999999,0.0023032329987642372,0.014069324689795921,0.00391845703125,0.013541352797769564,-0.0123138427734375,0.01541900634765625,0.02773284912109375,-0.0023609161376953124,0.00303983359991161,-0.007633209228515625,-0.0004129409790039063,0.007220268249511719,0.0123138427734375,-0.00940704345703125,-0.009491729736328123,-0.006283283233642578,-0.0007624626159667969,0.008090734481811523,0.014807891845703126,0.0,3,11,2015,4,0,0.014740000000000001,1
